pto_no,pto_name,permit_id,is_intercity,route_text
NTSA/RSN-0345,METROTRANS EAST AFRICA LIMITED,NTR-00191,False,"kikuyu, kawangware kenyatta ambasdour tom mboya thika road kasarani, juja"
NTSA/RSN-0345,METROTRANS EAST AFRICA LIMITED,NTR-00130,False,"kikuyu, waiyaki way,westlands,moi avenue,tom mboya,thika road,kasarani, juja"
NTSA/RSN-0345,METROTRANS EAST AFRICA LIMITED,NTR-00202011161517360,False,"Zambezi, Kikuyu Ngong Langata Kabiria Kawangware KNH Ambassador Bus station Utawala Mwiki, Thika"
NTSA/RSN-0345,METROTRANS EAST AFRICA LIMITED,NTR-00202012241143330,True,"Thika, NairobiKawangwareKikuyu Narok Bomet Kisii Homabay, Migori"
NTSA/RSN-0345,METROTRANS EAST AFRICA LIMITED,NTR-00202203221637030,True,"Thika, Loitoktok Kitengela Nairobi Kawangware Kikuyu Limuru Narok Bomet Kisii Homabay, Migori"
NTSA/RSN-0345,METROTRANS EAST AFRICA LIMITED,NTR-00188,False,"kikuyu, kawangware kenyatta ambasdour thika road kasarani, juja"
NTSA/RSN-0345,METROTRANS EAST AFRICA LIMITED,NTR-00190,False,"kikuyu, thogoto kawangware kenyatta ambasdour tom mboya thika road kasarani, utawala"
NTSA/RSN-0345,METROTRANS EAST AFRICA LIMITED,NTR-00363,True,"nairobi, kikuyu, narok, bomet"
NTSA/RSN-0345,METROTRANS EAST AFRICA LIMITED,NTR-00192,False,"kikuyu, waiyaki way westlands ambasdour tom mboya thika road kasarani, utawala"
NTSA/RSN-0345,METROTRANS EAST AFRICA LIMITED,ADR-Q5LC8A3,True,"Thika, NairobiKikuyu Narok Bomet Kisii Homabay, Migori"
NTSA/RSN-0345,METROTRANS EAST AFRICA LIMITED,ADR-EPJSE6O,False,"Limuru, Zambezi Kikuyu ngonglangata kabiria kawangware knh ambassador bus stationutawalakoma mwiki, Thika"
NTSA/RSN-0345,METROTRANS EAST AFRICA LIMITED,ADR-2DVSR6K,False,"Limuru, Zambezi Kikuyu ngonglangata kabiria kawangware knh ambassador bus stationutawalakoma mwiki, Thika"
NTSA/RSN-0345,METROTRANS EAST AFRICA LIMITED,ADR-K9BF6OM,False,"Limuru, Zambezi Kikuyu ngonglangata kabiria kawangware knh ambassador bus stationumoja(mama lucy)utawalakitengelakoma mwiki, Thika"
NTSA/RSN-0345,METROTRANS EAST AFRICA LIMITED,ADR-7WRS9WP,False,"Limuru, Zambezi Kikuyu ndenderu ngong kiserian langata kabiria kawangware knh ambassador bus station umoja iinnercore utawala kitengela koma mwiki, Thika"
NTSA/RSN-0345,METROTRANS EAST AFRICA LIMITED,ADR-BQ9SQEV,False,"Limuru, Zambezi Kikuyu ndenderu ngong kiserian langata kabiria kawangware knh ambassador kencom GPObus station civil servant k. south umoja innercoreutawala kitengela koma mwiki, Thika"
NTSA/RSN-0345,METROTRANS EAST AFRICA LIMITED,ADR-REOSZMQ,False,"Limuru, Zambezi Kikuyu ndenderu ngong kiserian langata kabiria kawangware community knh ngumo kibera kirigiti ambassador kencom GPObus station civil servant k. south umoja innercoreutawala kitengela koma mwiki, Thika"
NTSA/RSN-0345,METROTRANS EAST AFRICA LIMITED,ADR-MDMSJ8E,False,"kikuyu, thogoto kawangware kenyatta ambasdour tom mboya thika road kasarani, utawala"
NTSA/RSN-0345,METROTRANS EAST AFRICA LIMITED,ADR-YM3SBQV,True,"nairobi, bomet,kikuyu, narok"
NTSA/RSN-0345,METROTRANS EAST AFRICA LIMITED,ADR-8LMSYPY,False,"kikuyu, waiyaki way, westlands, ambassador, tom mboya, jogoo road, donholm, umoja"
NTSA/RSN-0345,METROTRANS EAST AFRICA LIMITED,ADR-ZZJSJD2,False,"kikuyu, thogoto,kawangware,kenyatta.ambassadeur,tommboya,otc,jogoo rd, umoja"
NTSA/RSN-0345,METROTRANS EAST AFRICA LIMITED,ADR-LZRS7ZR,False,"kikuyu, kawangware,kenyatta,ambassadaor,tom mboya,thika rd,kasarani,juja,thika, delmonte"
NTSA/RSN-0345,METROTRANS EAST AFRICA LIMITED,,False,"Limuru - Zambezi,Kikuyu,Ndenderu,Ngong,Ongata Rongai,Kiserian,Langata,Kabiria,Kawangware,Community,KNH,Ngumo,Kibera,Kiambu,Kiringiti,Ambassador,Kencom,GPO,Bus station,Umoja,Kario bangi south,JKIA,Utawala,Kitengela,Koma,Mwiki - Thika and back- Limuru - Zambezi,Kikuyu,Ndenderu,Ngong,Ongata Rongai,Kiserian,Langata,Kabiria,Kawangware,Community,KNH,Ngumo,Kibera,Kiambu,Kiringiti,Ambassador,Kencom,GPO,Bus station,Umoja,Kario bangi south,JKIA,Utawala,Kitengela,Koma,Mwiki - Thika and back - Limuru - Zambezi,Kikuyu,Ndenderu,Ngong,Ongata Rongai,Kiserian,Langata,Kabiria,Kawangware,Community,KNH,Ngumo,Kibera,Kiambu,Kiringiti,Ambassador,Kencom,GPO,Bus station,Umoja,Kario bangi south,JKIA,Utawala,Kitengela,Koma,Mwiki - Thika and back"
NTSA/RSN-0353,MNK SACCO SOCIETY LTD,NTR-00201911011235560,False,"Ruiru, Thika rd,Kasarani,Mwiki,Utawala,Cabanas,Outering rd,Kayole, Kariobangi"
NTSA/RSN-0353,MNK SACCO SOCIETY LTD,NTR-00746,True,"Flyover, Limuru Northern Bypass Thika Rd Ruiru Makongeni Ngara kasarani Mwiki Kangundo Rd Kamulu Eastern Bypass Utawala Cabanas Mombasa Rd Syokimau City Stadium via Nyayo Stadium Jogoo Rd Manyanja Rd Kayole Mihango Shooters Kariobangi, Outering Rd"
NTSA/RSN-0353,MNK SACCO SOCIETY LTD,NTR-001393,False,"kasarani, kariobangi, kayole"
NTSA/RSN-0353,MNK SACCO SOCIETY LTD,ADR-O68IBL5,False,"kasarani, kayole, kariobangi"
NTSA/RSN-0353,MNK SACCO SOCIETY LTD,ADR-6DBSKLA,False,"mwiki, utawala, kayole"
NTSA/RSN-0353,MNK SACCO SOCIETY LTD,ADR-WZ9SD9A,False,"mwiki, kayole, utawala"
NTSA/RSN-0353,MNK SACCO SOCIETY LTD,ADR-537HQWM,False,"mwiki, utawala, cabanas, kayole"
NTSA/RSN-0353,MNK SACCO SOCIETY LTD,ADR-A5ACP8Y,False,"mwiki, utawala, cabanas, outering road, kayole"
NTSA/RSN-0353,MNK SACCO SOCIETY LTD,,True,"Fly over - Limuru,Northern Bypass,Thika Rd,Ruiru,Makongeni,Ngara,Kasarani,Mwiki,Kangundo Rd,Kamulu,Eastern Bypass,Utawala,Cabanas,Mombasa Rd,Syokimau,City Stadium via Nyayo Stadium,Jogoo Rd,Savannah rd,Manyanja Rd,Kayole,Mihango,Shooters,Kariobangi,Outering rd - Alsops and back- Fly over - Limuru,Northern Bypass,Thika Rd,Ruiru,Makongeni,Ngara,Kasarani,Mwiki,Kangundo Rd,Kamulu,Eastern Bypass,Utawala,Cabanas,Mombasa Rd,Syokimau,City Stadium via Nyayo Stadium,Jogoo Rd,Savannah rd,Manyanja Rd,Kayole,Mihango,Shooters,Kariobangi,Outering rd - Alsops and back - Fly over - Limuru,Northern Bypass,Thika Rd,Ruiru,Makongeni,Ngara,Kasarani,Mwiki,Kangundo Rd,Kamulu,Eastern Bypass,Utawala,Cabanas,Mombasa Rd,Syokimau,City Stadium via Nyayo Stadium,Jogoo Rd,Savannah rd,Manyanja Rd,Kayole,Mihango,Shooters,Kariobangi,Outering rd - Alsops and back"
NTSA/RSN-0372,moonlight coach co. limited,NTR-00407,False,"commercial, thika road, mathare north"
NTSA/RSN-02026,MSAFI TRAVELLERS LIMITED,NTR-00202101191052510,True,"Nairobi, Gateway mall Mlolongo Kangundo rd Komarock bus park, Machakos"
NTSA/RSN-02026,MSAFI TRAVELLERS LIMITED,NTR-00202009021055530,True,"Nairobi, Jogoo Rd Outering Rd Greatwall via Umoja Kitengela via Katani Machakos Konza Mbumbuni Wote Kibwezi, Mtito Andei"
NTSA/RSN-0393,MWAMBA TRAVELLERS SACCO,NTR-00202002211411300,False,"Mfangano, EastleighGarageJogoo rdBuruburuCivil servant, Komarock"
NTSA/RSN-0393,MWAMBA TRAVELLERS SACCO,NTR-00202006121308400,False,"Mfangano, Juja rdEastleigh.GarageJogoo rdBuruburuCivil servantKomarock rd, Komarock"
NTSA/RSN-0393,MWAMBA TRAVELLERS SACCO,NTR-00441,False,"komarock, jogoo road, mfangano"
NTSA/RSN-0393,MWAMBA TRAVELLERS SACCO,ADR-Q5LC8BO,False,"mfangano, eastleigh,jogoo road,buruburu,civil servant, garage"
NTSA/RSN-0393,MWAMBA TRAVELLERS SACCO,ADR-EPJSEQB,False,"komarock, mfangano, jogoo road"
NTSA/RSN-4282,MWANZO MPYA SHUTTLES LIMITED,NTR-00201911071624580,True,"Kangundo, Mitamboni,Machakos,Kitui, Mwingi"
NTSA/RSN-0394,MWIKI PSV SACCO SOCIETY LIMITED,NTR-00202012241623260,True,"Commercial, odeon Slip Rd Moi Avenue River Rd Munyu Rd Latema Rd via Westands juja Rd Outering Rd Eatleigh Wangari maathai Rd Kipande Rd Bus Station Thika Rd Kasarani Mwiki Njiru Utawala kangundo Rd eastern Bypass Juja RuiruThika Kangundo Jogoo Rd, Garissa Rd"
NTSA/RSN-0394,MWIKI PSV SACCO SOCIETY LIMITED,ADR-O68IPQJ,False,"Commercial, Bus station Thika rd Thika Juja Kasarani Mwiki Njiru Utawala Eastern bypass Kangundo rd Kangundo Juja rd Outering rd Eastleigh Wangari Mathai rd, Kipande rd"
NTSA/RSN-0394,MWIKI PSV SACCO SOCIETY LIMITED,ADR-6DBSZ65,True,"Commercial, Bus Station T Moi Avenue Odeon River Rd Munyu RdKipande Rd Latema Rd Slip Rd Waiyaki Way Juja Rd via Westands Wangari Maathai Rd Eatleigh Jogoo Rd Outering Rd Thika Rd Kasarani Mwiki Njiru Utawala Kangundo Rd Eastern Bypass Juja Ruiru Thika Kangundo, Garissa Rd"
NTSA/RSN-0394,MWIKI PSV SACCO SOCIETY LIMITED,ADR-WZ9SVZQ,False,"bus station, thika road, kasarani, mwiki, njiru, utawala"
NTSA/RSN-0394,MWIKI PSV SACCO SOCIETY LIMITED,ADR-537H2DQ,False,"commercial, thika road, kasarani, mwiki, njiru, utawala"
NTSA/RSN-0394,MWIKI PSV SACCO SOCIETY LIMITED,ADR-A5ACV3L,False,"tommboya, njiru,thika road,kasarani, mwiki"
NTSA/RSN-0394,MWIKI PSV SACCO SOCIETY LIMITED,ADR-9AKF8ZJ,False,"bus station, thika road,kasarani,mwiki, njiru"
NTSA/RSN-0394,MWIKI PSV SACCO SOCIETY LIMITED,ADR-DB3T823,False,"bus station, mwiki, kasarani"
NTSA/RSN-0394,MWIKI PSV SACCO SOCIETY LIMITED,ADR-3ZQSVZ2,False,"tommboya, thika road,kasarani,mwiki, njiru"
NTSA/RSN-0394,MWIKI PSV SACCO SOCIETY LIMITED,ADR-JY7S2WE,False,"bus station, thika road, kasarani, mwiki"
NTSA/RSN-0394,MWIKI PSV SACCO SOCIETY LIMITED,ADR-POKS5V5,False,"bus station, njiru,thika road,kasarani, mwiki"
NTSA/RSN-0394,MWIKI PSV SACCO SOCIETY LIMITED,ADR-VYASP5O,False,"bus station, mwiki,thika road, kasarani"
NTSA/RSN-0394,MWIKI PSV SACCO SOCIETY LIMITED,ADR-Q5LCE7Z,False,"odeon, thika,thika road, kasarani"
NTSA/RSN-0397,MWIRONA SACCO LTD,ADR-EPJSYVD,False,"bus station, thika road, kasarani, mwiki"
NTSA/RSN-0397,MWIRONA SACCO LTD,ADR-2DVS5LV,False,"bus station, mwiki,thika road, kasarani"
NTSA/RSN-0397,MWIRONA SACCO LTD,ADR-K9BFVMA,False,"bus station, mwiki, kasarani"
NTSA/RSN-0399,NABOKA TRAVELLERS SACCO,NTR-00201912031523330,False,"Bus station, BomasKarenGataka, Ongata Rongai"
NTSA/RSN-0399,NABOKA TRAVELLERS SACCO,NTR-00202107221616530,False,"Bus station, bomas ongata rongai gataka karen, ngong rd"
NTSA/RSN-0399,NABOKA TRAVELLERS SACCO,NTR-001389,False,"bus station, bomas,karen, gataka"
NTSA/RSN-0399,NABOKA TRAVELLERS SACCO,ADR-537HBY7,False,"bus station, bomas, karen"
NTSA/RSN-0399,NABOKA TRAVELLERS SACCO,ADR-A5ACK2P,False,"bus station, karen, bomas"
NTSA/RSN-0401,NAGIRU 145 SACCO,NTR-00202104150811240,False,"Ruiru, Alsops Outering rd Kariobangi, Kangundo rd junction"
NTSA/RSN-0401,NAGIRU 145 SACCO,NTR-00477,False,"nairobi, thika road, ruiru"
NTSA/RSN-0401,NAGIRU 145 SACCO,ADR-YM3SE9J,False,"Nairobi, Muranga, Kiriaini"
NTSA/RSN-0401,NAGIRU 145 SACCO,ADR-8LMSVKJ,False,"nairobi, ruiru, thika road"
NTSA/RSN-0401,NAGIRU 145 SACCO,,True,"Nairobi - Ruiru,Thika rd,Githunguri - Naivasha and back- Nairobi - Ruiru,Thika rd,Githunguri - Naivasha and back - Nairobi - Ruiru,Thika rd,Githunguri - Naivasha and back"
NTSA/RSN-01798,Nailepu Travellers Sacco,NTR-00202007021212060,True,"Kitengela, IsinyaKajiadoBissil, Namanga"
NTSA/RSN-01798,Nailepu Travellers Sacco,NTR-00202012311440310,False,"Kitengela, Isinya Kiserian, Ngong"
NTSA/RSN-01798,Nailepu Travellers Sacco,NTR-00202012311439540,False,"Kitengela, Emali, Loitoktok"
NTSA/RSN-01798,Nailepu Travellers Sacco,NTR-00202105101216560,True,"Kitengela, Emali Loitoktok Namanga Bissil KajiadoIsinya Kiserian, Ngong"
NTSA/RSN-01798,Nailepu Travellers Sacco,ADR-JY7SLBZ,True,"Nairobi, Kitengela Sultan Hamud Emali Kimana Loitoktok Namanga Bissil Kajiado Isinya Kiserian Ngong, Rongai"
NTSA/RSN-0409,NAKAM SACCO SOCIETY LIMITED,NTR-00434,True,"nairobi, machakos, kitui"
NTSA/RSN-0409,NAKAM SACCO SOCIETY LIMITED,NTR-00202111171240380,True,"voi, kitui makueni machakos kitengela nairobi naivasha narok bomet nyamira kisii migori, sirare"
NTSA/RSN-0409,NAKAM SACCO SOCIETY LIMITED,NTR-00202111171242020,True,"thika, nairobi kitengela machakos kitui wote mtito andei, voi"
NTSA/RSN-0409,NAKAM SACCO SOCIETY LIMITED,ADR-537HOPD,True,"kitengela, easternbypass, thika, kitui, nairobi"
NTSA/RSN-0409,NAKAM SACCO SOCIETY LIMITED,ADR-A5AC7YZ,True,"nairobi, kitengela, machakos, kitui"
NTSA/RSN-0409,NAKAM SACCO SOCIETY LIMITED,ADR-9AKFWBM,True,"nairobi, athi river , kitengela, machakos"
NTSA/RSN-0409,NAKAM SACCO SOCIETY LIMITED,ADR-DB3T3L6,True,"nairobi, machakos,athi river , kitengela"
NTSA/RSN-0410,NAKAMATA SAVINGS AND CREDIT COOPERATIVE SOCIETY LTD,NTR-00381,True,"nairobi, machakos, Wote"
NTSA/RSN-0410,NAKAMATA SAVINGS AND CREDIT COOPERATIVE SOCIETY LTD,ADR-8LMS5W2,True,"nairobi, machakos, makueni, kitui, mutomo, kibwezi, ikutha, voi, mombasa"
NTSA/RSN-0410,NAKAMATA SAVINGS AND CREDIT COOPERATIVE SOCIETY LTD,ADR-ZZJSV5M,True,"nairobi, machakos, kitui, mutomo, ikutha, kibwezi, mtito andei, mombasa"
NTSA/RSN-0410,NAKAMATA SAVINGS AND CREDIT COOPERATIVE SOCIETY LTD,ADR-LZRS65J,True,"nairobi, athi river , kitengela, machakos"
NTSA/RSN-0410,NAKAMATA SAVINGS AND CREDIT COOPERATIVE SOCIETY LTD,ADR-O68IBR3,True,"nairobi, machakos, nunguni, makueni, kibwezi, mtiti andei, voi, mombasa"
NTSA/RSN-0410,NAKAMATA SAVINGS AND CREDIT COOPERATIVE SOCIETY LTD,ADR-6DBSKVB,True,"nairobi, machakos,makueni,kibwezi, mtitoandei"
NTSA/RSN-0410,NAKAMATA SAVINGS AND CREDIT COOPERATIVE SOCIETY LTD,ADR-WZ9SDYD,True,"nairobi, machakos,athi river , kitengela"
NTSA/RSN-0410,NAKAMATA SAVINGS AND CREDIT COOPERATIVE SOCIETY LTD,ADR-537HQJ6,True,"nairobi, machakos, nunguni, wote, kibwezi, mtitoandei"
NTSA/RSN-0410,NAKAMATA SAVINGS AND CREDIT COOPERATIVE SOCIETY LTD,ADR-A5ACP9K,True,"nairobi, mombasa,machakos, makueni, kitui, mutomo, kibwezi, ikutha, voi"
NTSA/RSN-0410,NAKAMATA SAVINGS AND CREDIT COOPERATIVE SOCIETY LTD,ADR-9AKF2LW,True,"nairobi, mtitoandei,machakos,makueni, kibwezi"
NTSA/RSN-0410,NAKAMATA SAVINGS AND CREDIT COOPERATIVE SOCIETY LTD,ADR-DB3T5VO,True,"nairobi, kitengela, machakos"
NTSA/RSN-0410,NAKAMATA SAVINGS AND CREDIT COOPERATIVE SOCIETY LTD,ADR-3ZQS39O,True,"nairobi, machakos, kitui, mutomo, ikutha, kibwezi, mtito andei, voi, mombasa"
NTSA/RSN-0410,NAKAMATA SAVINGS AND CREDIT COOPERATIVE SOCIETY LTD,ADR-JY7SLV2,True,"nairobi, mombasa, wote"
NTSA/RSN-0410,NAKAMATA SAVINGS AND CREDIT COOPERATIVE SOCIETY LTD,ADR-POKSRDA,False,"nairobi, mtitoandei, wote"
NTSA/RSN-0412,NAKASKI TRANSORT SAVINGS CREDIT SACCO LTD,NTR-00202012111600420,False,"Mwiki, Kasarani Ruiru Githurai Thika rd Outering rdKangundo rdJuja rd, Bus station"
NTSA/RSN-0412,NAKASKI TRANSORT SAVINGS CREDIT SACCO LTD,NTR-00202012111616200,False,"Ruiru, Githurai Thika rd Outering rd Juja rd Kangundo rd Eastern Bypass Alsops, Mwiki"
NTSA/RSN-0412,NAKASKI TRANSORT SAVINGS CREDIT SACCO LTD,NTR-00201901291438350,False,"Muranga, RuiruGithurai Thika rd Outering rd Juja rd Kangundo rdEastern bypass AlsopsMwiki, Kasarani"
NTSA/RSN-0412,NAKASKI TRANSORT SAVINGS CREDIT SACCO LTD,ADR-BQ9S3VL,False,"Muranga, Thika rd GithuraiKasarani Mwiki Kangundo rd Outering rd Juja rd Commercial, Bus station"
NTSA/RSN-0412,NAKASKI TRANSORT SAVINGS CREDIT SACCO LTD,ADR-REOSLPA,False,"Muranga, Thika Rd Ruiru Githurai Kasarani Mwiki Kangundo Rd Outering Rd Alsops Juja Rd Muranga Rd Wangari Maathai Rd Kipande Rd Commercial, Bus Station"
NTSA/RSN-0412,NAKASKI TRANSORT SAVINGS CREDIT SACCO LTD,ADR-MDMSA6Y,False,"bus station, thika road, kasarani, mwiki"
NTSA/RSN-0412,NAKASKI TRANSORT SAVINGS CREDIT SACCO LTD,ADR-YM3SERK,False,"bus station, mwiki,thika road, kasarani"
NTSA/RSN-0412,NAKASKI TRANSORT SAVINGS CREDIT SACCO LTD,ADR-8LMSVBD,False,"alsops, kasarani,mwiki,eastern bypass, ruiru"
NTSA/RSN-0413,NAKATHI TRAVELLERS SACCO LIMITED,NTR-00209,False,"odeon, githurai, kahawa west"
NTSA/RSN-0413,NAKATHI TRAVELLERS SACCO LIMITED,NTR-00490,False,"odeon, thika road, kahawa west"
NTSA/RSN-0413,NAKATHI TRAVELLERS SACCO LIMITED,NTR-0066,False,"commercial, zimmerman,kahawa west, githurai"
NTSA/RSN-0413,NAKATHI TRAVELLERS SACCO LIMITED,NTR-00202105131504310,False,"Kahawa West, Northern bypass Ruaka, Limuru town"
NTSA/RSN-0413,NAKATHI TRAVELLERS SACCO LIMITED,NTR-00202105131503440,False,"Kahawa West, Northern bypass Ruiru, Makongeni"
NTSA/RSN-0413,NAKATHI TRAVELLERS SACCO LIMITED,NTR-00202105250744300,False,"Odeon, limuru northern bypass ruaka thika rd outering rd kangundo rd eastern bypass githurai kahawa west ruiru, Makongeni"
NTSA/RSN-0413,NAKATHI TRAVELLERS SACCO LIMITED,ADR-MDMSA59,False,"Odeon, limuru northern bypass ruaka thika rd githurai kahawa west ruiru, Makongeni"
NTSA/RSN-0413,NAKATHI TRAVELLERS SACCO LIMITED,ADR-YM3SE9Z,False,"odeon, kahawa west,thika road, zimmerman"
NTSA/RSN-0413,NAKATHI TRAVELLERS SACCO LIMITED,ADR-8LMSVKQ,False,"odeon, kahawa west, thika road"
NTSA/RSN-0413,NAKATHI TRAVELLERS SACCO LIMITED,ADR-ZZJS28Y,False,"odeon, kahawa west, githurai"
NTSA/RSN-0413,NAKATHI TRAVELLERS SACCO LIMITED,ADR-2DVS5JE,False,"odeon, thika road, zimmerman, kahawa west"
NTSA/RSN-0413,NAKATHI TRAVELLERS SACCO LIMITED,ADR-K9BFV9R,False,"odeon, githurai,kahawa west,bypass, ruiru"
NTSA/RSN-0414,NAKILI SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD,NTR-00202012031635220,False,"Ndumberi, TurituKanunga Koinange Tigoni Limuru Rironi Nduma Zambezi Kikuyu Ndeiya Nachu Sgr, Ewaso Kidwang"
NTSA/RSN-0414,NAKILI SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD,NTR-00202011231641170,False,"Kikuyu, Muslim Dagoretti Karen Kawangware, Ndeiya"
NTSA/RSN-0414,NAKILI SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD,NTR-001103,False,"kikuyu, dagoreti, kamangu"
NTSA/RSN-0414,NAKILI SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD,NTR-0086,False,"tommboya, westlands,kinoo,kikuyu,thogoto,kamangu, limuru"
NTSA/RSN-0414,NAKILI SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD,ADR-9AKFO5E,False,"Kikuyu, Muslim Dagoretti Karen, Kawangware"
NTSA/RSN-0414,NAKILI SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD,ADR-DB3TQDR,False,"Kikuyu, NderiNdumaRironiLimuruKiambuNdeyia(muslim)DagoretikawangwareNgong rdBomas via kiberaKarenNgong, Ewaso kedong"
NTSA/RSN-0414,NAKILI SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD,ADR-3ZQSOPY,False,"kikuyu, dagoretti, kamangu and bank"
NTSA/RSN-0414,NAKILI SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD,ADR-JY7SEMA,False,"tommboya, limuru,westlands,kinoo,kikuyu,thogoto, kamangu"
NTSA/RSN-0414,NAKILI SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD,ADR-POKS7Q6,False,"westlands, kinoo,kikuyu,thogoto,kamangu, limuru"
NTSA/RSN-0782,NAKINDUKA MATATU SAVINGS AND CREDIT COOPERATIVE SOCIETY LIMITED,NTR-00938,False,"Kimende, Limuru Kiambu via Ruaka Ndumberi Githunguri, Kawaida"
NTSA/RSN-0782,NAKINDUKA MATATU SAVINGS AND CREDIT COOPERATIVE SOCIETY LIMITED,ADR-7WRSVYA,False,"kiambu, ndumberi, kawaida, githunguri"
NTSA/RSN-0423,NAKWE TRAVELLERS SACCO SOCIETY LTD,NTR-00440,False,"Nairobi, Kiambu, githunguri kagwe kimende, uplands"
NTSA/RSN-0423,NAKWE TRAVELLERS SACCO SOCIETY LTD,NTR-00201901180907220,False,"ngara, kiambu,githuguri, kagwe"
NTSA/RSN-0423,NAKWE TRAVELLERS SACCO SOCIETY LTD,ADR-REOSZJW,False,"st peters, kiambu road,kiambu,githunguri, kagwe"
NTSA/RSN-0423,NAKWE TRAVELLERS SACCO SOCIETY LTD,ADR-MDMSJ3D,False,"st peters, kagwe,kiambu road,kiambu, githunguri"
NTSA/RSN-0435,NANGKIS MATATU SACCO,NTR-0096,False,"kiserian, ngong,karen,nduyu,yaya,gpo,ambassador, railways"
NTSA/RSN-0435,NANGKIS MATATU SACCO,NTR-00166,False,"kiserian, ngong,karen,yaya,ambassador, railways"
NTSA/RSN-0435,NANGKIS MATATU SACCO,NTR-00201901141019580,False,"kiserian, ngong,karen,dagoreti corner,prestige, kenyatta"
NTSA/RSN-0435,NANGKIS MATATU SACCO,NTR-0095,False,"railways, rongai,kiserian, ngong"
NTSA/RSN-0435,NANGKIS MATATU SACCO,NTR-00202010221528160,True,"Kitengela, Mombasa rd G.P.O Ambassador Railways KNH Yaya jamhuri naivasha rd Kawangware Ndunyu Kikuyu Limuru Karen Ngong Kiserian ongata rongai bomas hardylangata rd, nyayo"
NTSA/RSN-0435,NANGKIS MATATU SACCO,NTR-0020160607100512,True,"Kitengela, Isinya Mombasa Rd GPO Ambassador Railways KNH Yaya Kawangware Ndunyu Kikuyu Limuru Karen Rongai Magadi Kiserian Ngong, Suswa"
NTSA/RSN-0435,NANGKIS MATATU SACCO,NTR-00155,False,"kiserian, ngong,yaya,gpo, railways"
NTSA/RSN-0435,NANGKIS MATATU SACCO,NTR-00201901151527460,False,"kiserian, ngong,karen,ndunyu,dagoreti corner,prestige, yaya"
NTSA/RSN-0435,NANGKIS MATATU SACCO,ADR-WZ9S98W,True,"Kitengela, Mombasa rd G.P.O Ambassador Railways KNH YayaKawangwareNdunyuKikuyuLimuruKaren Ngong Kiserian, Rongai"
NTSA/RSN-0435,NANGKIS MATATU SACCO,ADR-537HWPB,False,"railways, ngong, kiserian"
NTSA/RSN-0435,NANGKIS MATATU SACCO,ADR-A5AC8Y7,False,"kiserian, railways,ngong,karen,yaya, ambassador"
NTSA/RSN-0435,NANGKIS MATATU SACCO,ADR-9AKFRBR,False,"railways, ngong,rongai, kiserian"
NTSA/RSN-0435,NANGKIS MATATU SACCO,ADR-DB3TOLQ,False,"kiserian, ngong, ndunyu, yaya, gpo, ambassadour, railways"
NTSA/RSN-0435,NANGKIS MATATU SACCO,ADR-3ZQS2BV,False,"kiserian, ngong, karen , dunyu, yaya, ambassador, railways15"
NTSA/RSN-0435,NANGKIS MATATU SACCO,ADR-JY7S7J5,False,"ngong, railways,karen,yaya, ambasdours"
NTSA/RSN-0442,NAWAKU SACCO,NTR-00202109211036110,False,"mwiki, kasarani thika rd, ABC"
NTSA/RSN-0442,NAWAKU SACCO,NTR-00139,False,"odeon, thika road,kasarani, thika"
NTSA/RSN-0442,NAWAKU SACCO,NTR-00512,False,"Odeon, Thika RoadKasaraniThika, Mwihoko"
NTSA/RSN-0442,NAWAKU SACCO,NTR-001025,False,"Mwiki, Kasarani thika Rd odeon, ABC"
NTSA/RSN-0442,NAWAKU SACCO,NTR-00168,False,"Odeon, ABC thika rd kasarani mwiki mwihoko eastern bypass kimbo, thika"
NTSA/RSN-0442,NAWAKU SACCO,NTR-00513,False,"odeon, kasarani, thika"
NTSA/RSN-0442,NAWAKU SACCO,ADR-2DVSBRJ,False,"odeon, thika,thika road, kasarani"
NTSA/RSN-0442,NAWAKU SACCO,ADR-K9BFB63,False,"odeon, thika, kasarani"
NTSA/RSN-01896,NAWAKU TRAVELLERS LIMITED,NTR-00139,False,"Odeon, Thika Road,Kasarani, Thika"
NTSA/RSN-01896,NAWAKU TRAVELLERS LIMITED,NTR-00202109211036110,False,"mwiki, kasarani thika rd, ABC"
NTSA/RSN-01896,NAWAKU TRAVELLERS LIMITED,ADR-LZRS622,False,"Odeon, Thika road Kasarani thika, Muranga"
NTSA/RSN-0443,NAWASUKU SACCO,NTR-00202211011628520,False,"Timboroa Lane, Kahawa Sukari Warren Uthiru KU Ruiru Kenol Eastern Bypass Outering Road Gatuanyaga Junction, Cabanas"
NTSA/RSN-0443,NAWASUKU SACCO,ADR-LZRS3JE,False,"timboroa lane, kahawa sukari, warren, ku, ruiru"
NTSA/RSN-0443,NAWASUKU SACCO,ADR-O68ILJB,False,"tom mboya, ku,thika road, warren, kahawa sukari"
