pto_no,sacco,permit_id,route_hints,is_intercity,route_text,pto_name_raw
NTSA/RSN-0345,Metrotrans East Africa,ADR-K9BF6OM,,False,"Limuru, Zambezi Kikuyu ngonglangata kabiria kawangware knh ambassador bus stationumoja(mama lucy)utawalakitengelakoma mwiki, Thika",METROTRANS EAST AFRICA LIMITED
NTSA/RSN-0345,Metrotrans East Africa,ADR-7WRS9WP,,False,"Limuru, Zambezi Kikuyu ndenderu ngong kiserian langata kabiria kawangware knh ambassador bus station umoja iinnercore utawala kitengela koma mwiki, Thika",METROTRANS EAST AFRICA LIMITED
NTSA/RSN-0345,Metrotrans East Africa,ADR-BQ9SQEV,,False,"Limuru, Zambezi Kikuyu ndenderu ngong kiserian langata kabiria kawangware knh ambassador kencom GPObus station civil servant k. south umoja innercoreutawala kitengela koma mwiki, Thika",METROTRANS EAST AFRICA LIMITED
NTSA/RSN-0345,Metrotrans East Africa,ADR-REOSZMQ,,False,"Limuru, Zambezi Kikuyu ndenderu ngong kiserian langata kabiria kawangware community knh ngumo kibera kirigiti ambassador kencom GPObus station civil servant k. south umoja innercoreutawala kitengela koma mwiki, Thika",METROTRANS EAST AFRICA LIMITED
NTSA/RSN-0345,Metrotrans East Africa,ADR-MDMSJ8E,,False,"kikuyu, thogoto kawangware kenyatta ambasdour tom mboya thika road kasarani, utawala",METROTRANS EAST AFRICA LIMITED
NTSA/RSN-0345,Metrotrans East Africa,ADR-YM3SBQV,,True,"nairobi, bomet,kikuyu, narok",METROTRANS EAST AFRICA LIMITED
NTSA/RSN-0345,Metrotrans East Africa,ADR-8LMSYPY,,False,"kikuyu, waiyaki way, westlands, ambassador, tom mboya, jogoo road, donholm, umoja",METROTRANS EAST AFRICA LIMITED
NTSA/RSN-0345,Metrotrans East Africa,ADR-ZZJSJD2,,False,"kikuyu, thogoto,kawangware,kenyatta.ambassadeur,tommboya,otc,jogoo rd, umoja",METROTRANS EAST AFRICA LIMITED
NTSA/RSN-0345,Metrotrans East Africa,ADR-LZRS7ZR,,False,"kikuyu, kawangware,kenyatta,ambassadaor,tom mboya,thika rd,kasarani,juja,thika, delmonte",METROTRANS EAST AFRICA LIMITED
NTSA/RSN-0345,Metrotrans East Africa,,,False,"Limuru - Zambezi,Kikuyu,Ndenderu,Ngong,Ongata Rongai,Kiserian,Langata,Kabiria,Kawangware,Community,KNH,Ngumo,Kibera,Kiambu,Kiringiti,Ambassador,Kencom,GPO,Bus station,Umoja,Kario bangi south,JKIA,Utawala,Kitengela,Koma,Mwiki - Thika and back- Limuru - Zambezi,Kikuyu,Ndenderu,Ngong,Ongata Rongai,Kiserian,Langata,Kabiria,Kawangware,Community,KNH,Ngumo,Kibera,Kiambu,Kiringiti,Ambassador,Kencom,GPO,Bus station,Umoja,Kario bangi south,JKIA,Utawala,Kitengela,Koma,Mwiki - Thika and back - Limuru - Zambezi,Kikuyu,Ndenderu,Ngong,Ongata Rongai,Kiserian,Langata,Kabiria,Kawangware,Community,KNH,Ngumo,Kibera,Kiambu,Kiringiti,Ambassador,Kencom,GPO,Bus station,Umoja,Kario bangi south,JKIA,Utawala,Kitengela,Koma,Mwiki - Thika and back",METROTRANS EAST AFRICA LIMITED
NTSA/RSN-0353,MNK Society,NTR-00201911011235560,,False,"Ruiru, Thika rd,Kasarani,Mwiki,Utawala,Cabanas,Outering rd,Kayole, Kariobangi",MNK SACCO SOCIETY LTD
NTSA/RSN-0353,MNK Society,NTR-00746,,True,"Flyover, Limuru Northern Bypass Thika Rd Ruiru Makongeni Ngara kasarani Mwiki Kangundo Rd Kamulu Eastern Bypass Utawala Cabanas Mombasa Rd Syokimau City Stadium via Nyayo Stadium Jogoo Rd Manyanja Rd Kayole Mihango Shooters Kariobangi, Outering Rd",MNK SACCO SOCIETY LTD
NTSA/RSN-0353,MNK Society,NTR-001393,,False,"kasarani, kariobangi, kayole",MNK SACCO SOCIETY LTD
NTSA/RSN-0353,MNK Society,ADR-O68IBL5,,False,"kasarani, kayole, kariobangi",MNK SACCO SOCIETY LTD
NTSA/RSN-0353,MNK Society,ADR-6DBSKLA,,False,"mwiki, utawala, kayole",MNK SACCO SOCIETY LTD
NTSA/RSN-0353,MNK Society,ADR-WZ9SD9A,,False,"mwiki, kayole, utawala",MNK SACCO SOCIETY LTD
NTSA/RSN-0353,MNK Society,ADR-537HQWM,,False,"mwiki, utawala, cabanas, kayole",MNK SACCO SOCIETY LTD
NTSA/RSN-0353,MNK Society,ADR-A5ACP8Y,,False,"mwiki, utawala, cabanas, outering road, kayole",MNK SACCO SOCIETY LTD
NTSA/RSN-0353,MNK Society,,,True,"Fly over - Limuru,Northern Bypass,Thika Rd,Ruiru,Makongeni,Ngara,Kasarani,Mwiki,Kangundo Rd,Kamulu,Eastern Bypass,Utawala,Cabanas,Mombasa Rd,Syokimau,City Stadium via Nyayo Stadium,Jogoo Rd,Savannah rd,Manyanja Rd,Kayole,Mihango,Shooters,Kariobangi,Outering rd - Alsops and back- Fly over - Limuru,Northern Bypass,Thika Rd,Ruiru,Makongeni,Ngara,Kasarani,Mwiki,Kangundo Rd,Kamulu,Eastern Bypass,Utawala,Cabanas,Mombasa Rd,Syokimau,City Stadium via Nyayo Stadium,Jogoo Rd,Savannah rd,Manyanja Rd,Kayole,Mihango,Shooters,Kariobangi,Outering rd - Alsops and back - Fly over - Limuru,Northern Bypass,Thika Rd,Ruiru,Makongeni,Ngara,Kasarani,Mwiki,Kangundo Rd,Kamulu,Eastern Bypass,Utawala,Cabanas,Mombasa Rd,Syokimau,City Stadium via Nyayo Stadium,Jogoo Rd,Savannah rd,Manyanja Rd,Kayole,Mihango,Shooters,Kariobangi,Outering rd - Alsops and back",MNK SACCO SOCIETY LTD
NTSA/RSN-0372,Moonlight Coach CO,NTR-00407,,False,"commercial, thika road, mathare north",moonlight coach co. limited
NTSA/RSN-02026,Msafi,NTR-00202101191052510,,True,"Nairobi, Gateway mall Mlolongo Kangundo rd Komarock bus park, Machakos",MSAFI TRAVELLERS LIMITED
NTSA/RSN-02026,Msafi,NTR-00202009021055530,,True,"Nairobi, Jogoo Rd Outering Rd Greatwall via Umoja Kitengela via Katani Machakos Konza Mbumbuni Wote Kibwezi, Mtito Andei",MSAFI TRAVELLERS LIMITED
NTSA/RSN-0393,Mwamba,NTR-00202002211411300,,False,"Mfangano, EastleighGarageJogoo rdBuruburuCivil servant, Komarock",MWAMBA TRAVELLERS SACCO
NTSA/RSN-0393,Mwamba,NTR-00202006121308400,,False,"Mfangano, Juja rdEastleigh.GarageJogoo rdBuruburuCivil servantKomarock rd, Komarock",MWAMBA TRAVELLERS SACCO
NTSA/RSN-0393,Mwamba,NTR-00441,,False,"komarock, jogoo road, mfangano",MWAMBA TRAVELLERS SACCO
NTSA/RSN-0393,Mwamba,ADR-Q5LC8BO,,False,"mfangano, eastleigh,jogoo road,buruburu,civil servant, garage",MWAMBA TRAVELLERS SACCO
NTSA/RSN-0393,Mwamba,ADR-EPJSEQB,,False,"komarock, mfangano, jogoo road",MWAMBA TRAVELLERS SACCO
NTSA/RSN-4282,Mwanzo Mpya Shuttles,NTR-00201911071624580,,True,"Kangundo, Mitamboni,Machakos,Kitui, Mwingi",MWANZO MPYA SHUTTLES LIMITED
NTSA/RSN-0394,Mwiki PSV Society,NTR-00202012241623260,,True,"Commercial, odeon Slip Rd Moi Avenue River Rd Munyu Rd Latema Rd via Westands juja Rd Outering Rd Eatleigh Wangari maathai Rd Kipande Rd Bus Station Thika Rd Kasarani Mwiki Njiru Utawala kangundo Rd eastern Bypass Juja RuiruThika Kangundo Jogoo Rd, Garissa Rd",MWIKI PSV SACCO SOCIETY LIMITED
NTSA/RSN-0394,Mwiki PSV Society,ADR-O68IPQJ,,False,"Commercial, Bus station Thika rd Thika Juja Kasarani Mwiki Njiru Utawala Eastern bypass Kangundo rd Kangundo Juja rd Outering rd Eastleigh Wangari Mathai rd, Kipande rd",MWIKI PSV SACCO SOCIETY LIMITED
NTSA/RSN-0394,Mwiki PSV Society,ADR-6DBSZ65,,True,"Commercial, Bus Station T Moi Avenue Odeon River Rd Munyu RdKipande Rd Latema Rd Slip Rd Waiyaki Way Juja Rd via Westands Wangari Maathai Rd Eatleigh Jogoo Rd Outering Rd Thika Rd Kasarani Mwiki Njiru Utawala Kangundo Rd Eastern Bypass Juja Ruiru Thika Kangundo, Garissa Rd",MWIKI PSV SACCO SOCIETY LIMITED
NTSA/RSN-0394,Mwiki PSV Society,ADR-WZ9SVZQ,,False,"bus station, thika road, kasarani, mwiki, njiru, utawala",MWIKI PSV SACCO SOCIETY LIMITED
NTSA/RSN-0394,Mwiki PSV Society,ADR-537H2DQ,,False,"commercial, thika road, kasarani, mwiki, njiru, utawala",MWIKI PSV SACCO SOCIETY LIMITED
NTSA/RSN-0394,Mwiki PSV Society,ADR-A5ACV3L,,False,"tommboya, njiru,thika road,kasarani, mwiki",MWIKI PSV SACCO SOCIETY LIMITED
NTSA/RSN-0394,Mwiki PSV Society,ADR-9AKF8ZJ,,False,"bus station, thika road,kasarani,mwiki, njiru",MWIKI PSV SACCO SOCIETY LIMITED
NTSA/RSN-0394,Mwiki PSV Society,ADR-DB3T823,,False,"bus station, mwiki, kasarani",MWIKI PSV SACCO SOCIETY LIMITED
NTSA/RSN-0394,Mwiki PSV Society,ADR-3ZQSVZ2,,False,"tommboya, thika road,kasarani,mwiki, njiru",MWIKI PSV SACCO SOCIETY LIMITED
NTSA/RSN-0394,Mwiki PSV Society,ADR-JY7S2WE,,False,"bus station, thika road, kasarani, mwiki",MWIKI PSV SACCO SOCIETY LIMITED
NTSA/RSN-0394,Mwiki PSV Society,ADR-POKS5V5,,False,"bus station, njiru,thika road,kasarani, mwiki",MWIKI PSV SACCO SOCIETY LIMITED
NTSA/RSN-0394,Mwiki PSV Society,ADR-VYASP5O,,False,"bus station, mwiki,thika road, kasarani",MWIKI PSV SACCO SOCIETY LIMITED
NTSA/RSN-0394,Mwiki PSV Society,ADR-Q5LCE7Z,,False,"odeon, thika,thika road, kasarani",MWIKI PSV SACCO SOCIETY LIMITED
NTSA/RSN-0397,Mwirona,ADR-EPJSYVD,,False,"bus station, thika road, kasarani, mwiki",MWIRONA SACCO LTD
NTSA/RSN-0397,Mwirona,ADR-2DVS5LV,,False,"bus station, mwiki,thika road, kasarani",MWIRONA SACCO LTD
NTSA/RSN-0397,Mwirona,ADR-K9BFVMA,,False,"bus station, mwiki, kasarani",MWIRONA SACCO LTD
NTSA/RSN-0399,Naboka,NTR-00201912031523330,,False,"Bus station, BomasKarenGataka, Ongata Rongai",NABOKA TRAVELLERS SACCO
NTSA/RSN-0399,Naboka,NTR-00202107221616530,,False,"Bus station, bomas ongata rongai gataka karen, ngong rd",NABOKA TRAVELLERS SACCO
NTSA/RSN-0399,Naboka,NTR-001389,,False,"bus station, bomas,karen, gataka",NABOKA TRAVELLERS SACCO
NTSA/RSN-0399,Naboka,ADR-537HBY7,,False,"bus station, bomas, karen",NABOKA TRAVELLERS SACCO
NTSA/RSN-0399,Naboka,ADR-A5ACK2P,,False,"bus station, karen, bomas",NABOKA TRAVELLERS SACCO
NTSA/RSN-0401,Nagiru 145,NTR-00202104150811240,145,False,"Ruiru, Alsops Outering rd Kariobangi, Kangundo rd junction",NAGIRU 145 SACCO
NTSA/RSN-0401,Nagiru 145,NTR-00477,145,False,"nairobi, thika road, ruiru",NAGIRU 145 SACCO
NTSA/RSN-0401,Nagiru 145,ADR-YM3SE9J,145,False,"Nairobi, Muranga, Kiriaini",NAGIRU 145 SACCO
NTSA/RSN-0401,Nagiru 145,ADR-8LMSVKJ,145,False,"nairobi, ruiru, thika road",NAGIRU 145 SACCO
NTSA/RSN-0401,Nagiru 145,,145,True,"Nairobi - Ruiru,Thika rd,Githunguri - Naivasha and back- Nairobi - Ruiru,Thika rd,Githunguri - Naivasha and back - Nairobi - Ruiru,Thika rd,Githunguri - Naivasha and back",NAGIRU 145 SACCO
NTSA/RSN-01798,Nailepu,NTR-00202007021212060,,True,"Kitengela, IsinyaKajiadoBissil, Namanga",Nailepu Travellers Sacco
NTSA/RSN-01798,Nailepu,NTR-00202012311440310,,False,"Kitengela, Isinya Kiserian, Ngong",Nailepu Travellers Sacco
NTSA/RSN-01798,Nailepu,NTR-00202012311439540,,False,"Kitengela, Emali, Loitoktok",Nailepu Travellers Sacco
NTSA/RSN-01798,Nailepu,NTR-00202105101216560,,True,"Kitengela, Emali Loitoktok Namanga Bissil KajiadoIsinya Kiserian, Ngong",Nailepu Travellers Sacco
NTSA/RSN-01798,Nailepu,ADR-JY7SLBZ,,True,"Nairobi, Kitengela Sultan Hamud Emali Kimana Loitoktok Namanga Bissil Kajiado Isinya Kiserian Ngong, Rongai",Nailepu Travellers Sacco
NTSA/RSN-0409,Nakam Society,NTR-00434,,True,"nairobi, machakos, kitui",NAKAM SACCO SOCIETY LIMITED
NTSA/RSN-0409,Nakam Society,NTR-00202111171240380,,True,"voi, kitui makueni machakos kitengela nairobi naivasha narok bomet nyamira kisii migori, sirare",NAKAM SACCO SOCIETY LIMITED
NTSA/RSN-0409,Nakam Society,NTR-00202111171242020,,True,"thika, nairobi kitengela machakos kitui wote mtito andei, voi",NAKAM SACCO SOCIETY LIMITED
NTSA/RSN-0409,Nakam Society,ADR-537HOPD,,True,"kitengela, easternbypass, thika, kitui, nairobi",NAKAM SACCO SOCIETY LIMITED
NTSA/RSN-0409,Nakam Society,ADR-A5AC7YZ,,True,"nairobi, kitengela, machakos, kitui",NAKAM SACCO SOCIETY LIMITED
NTSA/RSN-0409,Nakam Society,ADR-9AKFWBM,,True,"nairobi, athi river , kitengela, machakos",NAKAM SACCO SOCIETY LIMITED
NTSA/RSN-0409,Nakam Society,ADR-DB3T3L6,,True,"nairobi, machakos,athi river , kitengela",NAKAM SACCO SOCIETY LIMITED
NTSA/RSN-0410,Nakamata,NTR-00381,,True,"nairobi, machakos, Wote",NAKAMATA SAVINGS AND CREDIT COOPERATIVE SOCIETY LTD
NTSA/RSN-0410,Nakamata,ADR-8LMS5W2,,True,"nairobi, machakos, makueni, kitui, mutomo, kibwezi, ikutha, voi, mombasa",NAKAMATA SAVINGS AND CREDIT COOPERATIVE SOCIETY LTD
NTSA/RSN-0410,Nakamata,ADR-ZZJSV5M,,True,"nairobi, machakos, kitui, mutomo, ikutha, kibwezi, mtito andei, mombasa",NAKAMATA SAVINGS AND CREDIT COOPERATIVE SOCIETY LTD
NTSA/RSN-0410,Nakamata,ADR-LZRS65J,,True,"nairobi, athi river , kitengela, machakos",NAKAMATA SAVINGS AND CREDIT COOPERATIVE SOCIETY LTD
NTSA/RSN-0410,Nakamata,ADR-O68IBR3,,True,"nairobi, machakos, nunguni, makueni, kibwezi, mtiti andei, voi, mombasa",NAKAMATA SAVINGS AND CREDIT COOPERATIVE SOCIETY LTD
NTSA/RSN-0410,Nakamata,ADR-6DBSKVB,,True,"nairobi, machakos,makueni,kibwezi, mtitoandei",NAKAMATA SAVINGS AND CREDIT COOPERATIVE SOCIETY LTD
NTSA/RSN-0410,Nakamata,ADR-WZ9SDYD,,True,"nairobi, machakos,athi river , kitengela",NAKAMATA SAVINGS AND CREDIT COOPERATIVE SOCIETY LTD
NTSA/RSN-0410,Nakamata,ADR-537HQJ6,,True,"nairobi, machakos, nunguni, wote, kibwezi, mtitoandei",NAKAMATA SAVINGS AND CREDIT COOPERATIVE SOCIETY LTD
NTSA/RSN-0410,Nakamata,ADR-A5ACP9K,,True,"nairobi, mombasa,machakos, makueni, kitui, mutomo, kibwezi, ikutha, voi",NAKAMATA SAVINGS AND CREDIT COOPERATIVE SOCIETY LTD
NTSA/RSN-0410,Nakamata,ADR-9AKF2LW,,True,"nairobi, mtitoandei,machakos,makueni, kibwezi",NAKAMATA SAVINGS AND CREDIT COOPERATIVE SOCIETY LTD
NTSA/RSN-0410,Nakamata,ADR-DB3T5VO,,True,"nairobi, kitengela, machakos",NAKAMATA SAVINGS AND CREDIT COOPERATIVE SOCIETY LTD
NTSA/RSN-0410,Nakamata,ADR-3ZQS39O,,True,"nairobi, machakos, kitui, mutomo, ikutha, kibwezi, mtito andei, voi, mombasa",NAKAMATA SAVINGS AND CREDIT COOPERATIVE SOCIETY LTD
NTSA/RSN-0410,Nakamata,ADR-JY7SLV2,,True,"nairobi, mombasa, wote",NAKAMATA SAVINGS AND CREDIT COOPERATIVE SOCIETY LTD
NTSA/RSN-0410,Nakamata,ADR-POKSRDA,,False,"nairobi, mtitoandei, wote",NAKAMATA SAVINGS AND CREDIT COOPERATIVE SOCIETY LTD
NTSA/RSN-0412,Nakaski Transort Savings Credit,NTR-00202012111600420,,False,"Mwiki, Kasarani Ruiru Githurai Thika rd Outering rdKangundo rdJuja rd, Bus station",NAKASKI TRANSORT SAVINGS CREDIT SACCO LTD
NTSA/RSN-0412,Nakaski Transort Savings Credit,NTR-00202012111616200,,False,"Ruiru, Githurai Thika rd Outering rd Juja rd Kangundo rd Eastern Bypass Alsops, Mwiki",NAKASKI TRANSORT SAVINGS CREDIT SACCO LTD
NTSA/RSN-0412,Nakaski Transort Savings Credit,NTR-00201901291438350,,False,"Muranga, RuiruGithurai Thika rd Outering rd Juja rd Kangundo rdEastern bypass AlsopsMwiki, Kasarani",NAKASKI TRANSORT SAVINGS CREDIT SACCO LTD
NTSA/RSN-0412,Nakaski Transort Savings Credit,ADR-BQ9S3VL,,False,"Muranga, Thika rd GithuraiKasarani Mwiki Kangundo rd Outering rd Juja rd Commercial, Bus station",NAKASKI TRANSORT SAVINGS CREDIT SACCO LTD
NTSA/RSN-0412,Nakaski Transort Savings Credit,ADR-REOSLPA,,False,"Muranga, Thika Rd Ruiru Githurai Kasarani Mwiki Kangundo Rd Outering Rd Alsops Juja Rd Muranga Rd Wangari Maathai Rd Kipande Rd Commercial, Bus Station",NAKASKI TRANSORT SAVINGS CREDIT SACCO LTD
NTSA/RSN-0412,Nakaski Transort Savings Credit,ADR-MDMSA6Y,,False,"bus station, thika road, kasarani, mwiki",NAKASKI TRANSORT SAVINGS CREDIT SACCO LTD
NTSA/RSN-0412,Nakaski Transort Savings Credit,ADR-YM3SERK,,False,"bus station, mwiki,thika road, kasarani",NAKASKI TRANSORT SAVINGS CREDIT SACCO LTD
NTSA/RSN-0412,Nakaski Transort Savings Credit,ADR-8LMSVBD,,False,"alsops, kasarani,mwiki,eastern bypass, ruiru",NAKASKI TRANSORT SAVINGS CREDIT SACCO LTD
NTSA/RSN-0413,Nakathi,NTR-00209,,False,"odeon, githurai, kahawa west",NAKATHI TRAVELLERS SACCO LIMITED
NTSA/RSN-0413,Nakathi,NTR-00490,,False,"odeon, thika road, kahawa west",NAKATHI TRAVELLERS SACCO LIMITED
NTSA/RSN-0413,Nakathi,NTR-0066,,False,"commercial, zimmerman,kahawa west, githurai",NAKATHI TRAVELLERS SACCO LIMITED
NTSA/RSN-0413,Nakathi,NTR-00202105131504310,,False,"Kahawa West, Northern bypass Ruaka, Limuru town",NAKATHI TRAVELLERS SACCO LIMITED
NTSA/RSN-0413,Nakathi,NTR-00202105131503440,,False,"Kahawa West, Northern bypass Ruiru, Makongeni",NAKATHI TRAVELLERS SACCO LIMITED
NTSA/RSN-0413,Nakathi,NTR-00202105250744300,,False,"Odeon, limuru northern bypass ruaka thika rd outering rd kangundo rd eastern bypass githurai kahawa west ruiru, Makongeni",NAKATHI TRAVELLERS SACCO LIMITED
NTSA/RSN-0413,Nakathi,ADR-MDMSA59,,False,"Odeon, limuru northern bypass ruaka thika rd githurai kahawa west ruiru, Makongeni",NAKATHI TRAVELLERS SACCO LIMITED
NTSA/RSN-0413,Nakathi,ADR-YM3SE9Z,,False,"odeon, kahawa west,thika road, zimmerman",NAKATHI TRAVELLERS SACCO LIMITED
NTSA/RSN-0413,Nakathi,ADR-8LMSVKQ,,False,"odeon, kahawa west, thika road",NAKATHI TRAVELLERS SACCO LIMITED
NTSA/RSN-0413,Nakathi,ADR-ZZJS28Y,,False,"odeon, kahawa west, githurai",NAKATHI TRAVELLERS SACCO LIMITED
NTSA/RSN-0413,Nakathi,ADR-2DVS5JE,,False,"odeon, thika road, zimmerman, kahawa west",NAKATHI TRAVELLERS SACCO LIMITED
NTSA/RSN-0413,Nakathi,ADR-K9BFV9R,,False,"odeon, githurai,kahawa west,bypass, ruiru",NAKATHI TRAVELLERS SACCO LIMITED
NTSA/RSN-0414,Nakili,NTR-00202012031635220,,False,"Ndumberi, TurituKanunga Koinange Tigoni Limuru Rironi Nduma Zambezi Kikuyu Ndeiya Nachu Sgr, Ewaso Kidwang",NAKILI SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD
NTSA/RSN-0414,Nakili,NTR-00202011231641170,,False,"Kikuyu, Muslim Dagoretti Karen Kawangware, Ndeiya",NAKILI SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD
NTSA/RSN-0414,Nakili,NTR-001103,,False,"kikuyu, dagoreti, kamangu",NAKILI SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD
NTSA/RSN-0414,Nakili,NTR-0086,,False,"tommboya, westlands,kinoo,kikuyu,thogoto,kamangu, limuru",NAKILI SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD
NTSA/RSN-0414,Nakili,ADR-9AKFO5E,,False,"Kikuyu, Muslim Dagoretti Karen, Kawangware",NAKILI SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD
NTSA/RSN-0414,Nakili,ADR-DB3TQDR,,False,"Kikuyu, NderiNdumaRironiLimuruKiambuNdeyia(muslim)DagoretikawangwareNgong rdBomas via kiberaKarenNgong, Ewaso kedong",NAKILI SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD
NTSA/RSN-0414,Nakili,ADR-3ZQSOPY,,False,"kikuyu, dagoretti, kamangu and bank",NAKILI SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD
NTSA/RSN-0414,Nakili,ADR-JY7SEMA,,False,"tommboya, limuru,westlands,kinoo,kikuyu,thogoto, kamangu",NAKILI SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD
NTSA/RSN-0414,Nakili,ADR-POKS7Q6,,False,"westlands, kinoo,kikuyu,thogoto,kamangu, limuru",NAKILI SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD
NTSA/RSN-0782,Nakinduka Matatu,NTR-00938,,False,"Kimende, Limuru Kiambu via Ruaka Ndumberi Githunguri, Kawaida",NAKINDUKA MATATU SAVINGS AND CREDIT COOPERATIVE SOCIETY LIMITED
NTSA/RSN-0782,Nakinduka Matatu,ADR-7WRSVYA,,False,"kiambu, ndumberi, kawaida, githunguri",NAKINDUKA MATATU SAVINGS AND CREDIT COOPERATIVE SOCIETY LIMITED
NTSA/RSN-0423,Nakwe Society,NTR-00440,,False,"Nairobi, Kiambu, githunguri kagwe kimende, uplands",NAKWE TRAVELLERS SACCO SOCIETY LTD
NTSA/RSN-0423,Nakwe Society,NTR-00201901180907220,,False,"ngara, kiambu,githuguri, kagwe",NAKWE TRAVELLERS SACCO SOCIETY LTD
NTSA/RSN-0423,Nakwe Society,ADR-REOSZJW,,False,"st peters, kiambu road,kiambu,githunguri, kagwe",NAKWE TRAVELLERS SACCO SOCIETY LTD
NTSA/RSN-0423,Nakwe Society,ADR-MDMSJ3D,,False,"st peters, kagwe,kiambu road,kiambu, githunguri",NAKWE TRAVELLERS SACCO SOCIETY LTD
NTSA/RSN-0435,Nangkis Matatu,NTR-0096,,False,"kiserian, ngong,karen,nduyu,yaya,gpo,ambassador, railways",NANGKIS MATATU SACCO
NTSA/RSN-0435,Nangkis Matatu,NTR-00166,,False,"kiserian, ngong,karen,yaya,ambassador, railways",NANGKIS MATATU SACCO
NTSA/RSN-0435,Nangkis Matatu,NTR-00201901141019580,,False,"kiserian, ngong,karen,dagoreti corner,prestige, kenyatta",NANGKIS MATATU SACCO
NTSA/RSN-0435,Nangkis Matatu,NTR-0095,,False,"railways, rongai,kiserian, ngong",NANGKIS MATATU SACCO
NTSA/RSN-0435,Nangkis Matatu,NTR-00202010221528160,,True,"Kitengela, Mombasa rd G.P.O Ambassador Railways KNH Yaya jamhuri naivasha rd Kawangware Ndunyu Kikuyu Limuru Karen Ngong Kiserian ongata rongai bomas hardylangata rd, nyayo",NANGKIS MATATU SACCO
NTSA/RSN-0435,Nangkis Matatu,NTR-0020160607100512,,True,"Kitengela, Isinya Mombasa Rd GPO Ambassador Railways KNH Yaya Kawangware Ndunyu Kikuyu Limuru Karen Rongai Magadi Kiserian Ngong, Suswa",NANGKIS MATATU SACCO
NTSA/RSN-0435,Nangkis Matatu,NTR-00155,,False,"kiserian, ngong,yaya,gpo, railways",NANGKIS MATATU SACCO
NTSA/RSN-0435,Nangkis Matatu,NTR-00201901151527460,,False,"kiserian, ngong,karen,ndunyu,dagoreti corner,prestige, yaya",NANGKIS MATATU SACCO
NTSA/RSN-0435,Nangkis Matatu,ADR-WZ9S98W,,True,"Kitengela, Mombasa rd G.P.O Ambassador Railways KNH YayaKawangwareNdunyuKikuyuLimuruKaren Ngong Kiserian, Rongai",NANGKIS MATATU SACCO
NTSA/RSN-0435,Nangkis Matatu,ADR-537HWPB,,False,"railways, ngong, kiserian",NANGKIS MATATU SACCO
NTSA/RSN-0435,Nangkis Matatu,ADR-A5AC8Y7,,False,"kiserian, railways,ngong,karen,yaya, ambassador",NANGKIS MATATU SACCO
NTSA/RSN-0435,Nangkis Matatu,ADR-9AKFRBR,,False,"railways, ngong,rongai, kiserian",NANGKIS MATATU SACCO
NTSA/RSN-0435,Nangkis Matatu,ADR-DB3TOLQ,,False,"kiserian, ngong, ndunyu, yaya, gpo, ambassadour, railways",NANGKIS MATATU SACCO
NTSA/RSN-0435,Nangkis Matatu,ADR-3ZQS2BV,,False,"kiserian, ngong, karen , dunyu, yaya, ambassador, railways15",NANGKIS MATATU SACCO
NTSA/RSN-0435,Nangkis Matatu,ADR-JY7S7J5,,False,"ngong, railways,karen,yaya, ambasdours",NANGKIS MATATU SACCO
NTSA/RSN-0442,Nawaku,NTR-00202109211036110,,False,"mwiki, kasarani thika rd, ABC",NAWAKU SACCO
NTSA/RSN-0442,Nawaku,NTR-00139,,False,"odeon, thika road,kasarani, thika",NAWAKU SACCO
NTSA/RSN-0442,Nawaku,NTR-00512,,False,"Odeon, Thika RoadKasaraniThika, Mwihoko",NAWAKU SACCO
NTSA/RSN-0442,Nawaku,NTR-001025,,False,"Mwiki, Kasarani thika Rd odeon, ABC",NAWAKU SACCO
NTSA/RSN-0442,Nawaku,NTR-00168,,False,"Odeon, ABC thika rd kasarani mwiki mwihoko eastern bypass kimbo, thika",NAWAKU SACCO
NTSA/RSN-0442,Nawaku,NTR-00513,,False,"odeon, kasarani, thika",NAWAKU SACCO
NTSA/RSN-0442,Nawaku,ADR-2DVSBRJ,,False,"odeon, thika,thika road, kasarani",NAWAKU SACCO
NTSA/RSN-0442,Nawaku,ADR-K9BFB63,,False,"odeon, thika, kasarani",NAWAKU SACCO
NTSA/RSN-01896,Nawaku,NTR-00139,,False,"Odeon, Thika Road,Kasarani, Thika",NAWAKU TRAVELLERS LIMITED
NTSA/RSN-01896,Nawaku,NTR-00202109211036110,,False,"mwiki, kasarani thika rd, ABC",NAWAKU TRAVELLERS LIMITED
NTSA/RSN-01896,Nawaku,ADR-LZRS622,,False,"Odeon, Thika road Kasarani thika, Muranga",NAWAKU TRAVELLERS LIMITED
NTSA/RSN-0443,Nawasuku,NTR-00202211011628520,,False,"Timboroa Lane, Kahawa Sukari Warren Uthiru KU Ruiru Kenol Eastern Bypass Outering Road Gatuanyaga Junction, Cabanas",NAWASUKU SACCO
