route_id,direction,sequence,stage_id
40705383911,in,5,kr_kanisani
40705383911,in,6,kr_26
40705383911,in,7,kr_makongeni
40705383911,in,8,kr_acacia
40705383911,in,9,kr_kangundo_rd
40705383911,in,10,kr_block10
40705383911,in,11,kr_ruai
40705383911,in,12,0403QKM
40705383911,in,13,0400DNE
40705383911,in,14,0400WKM
40705383911,in,15,0410BPS
40705383911,in,16,0410TKY
40705383911,in,17,0400CHK
40705383911,in,18,0410NJR
40705383911,in,19,0400KYJ
40705383911,in,20,0400SKJ
40705383911,in,21,0400MYC
40705383911,in,22,0400KMJ
40705383911,in,23,0400MLH
40705383911,in,24,0400EST
40705383911,in,25,0400UMJ
40705383911,in,26,0400CLX
40705383911,in,27,0410MUT
40705383911,in,28,0400STL
40705383911,in,29,0410NAI
40705383911,in,30,0410DNR
40705383911,in,31,0410TMH
40705383911,in,32,0410HMZ
40705383911,in,33,0400TJR
40705383911,in,34,0410MKD
40705383911,in,35,0400UJR
40705383911,in,36,0410PST
40705383911,in,37,0412CAR
40705383911,in,38,0400MKG
40705383911,in,39,0400MZW
40705383911,in,40,0410KLL
40705383911,in,41,0410CST
40705383911,in,42,0412MTW
40705383911,in,43,term_38_39_temple_road
40705383911,in,44,term_38_39_bus_station
30101000311,out,0,0312NGR
30101000311,out,1,0301PST
30101000311,out,2,0301TOT
30101000311,out,3,0301NGE
30101000311,out,4,0301KAR
30101000311,out,5,0311KAR
30101000311,out,6,0301KDC
30101000311,out,7,0301AIZ
30101000311,out,8,0303GKM
30101000311,in,0,0303GKM
30101000311,in,1,0300ZWN
30101000311,in,2,0300KRE
30101000311,in,3,0300KAR
30101000311,in,4,0300NGE
30101000311,in,5,0300EQT
30101000311,in,6,0300PST
30101000311,in,7,0312NGR
70000000311,out,0,0702DCS
70000000311,out,1,0701DCR
70000000311,out,2,0701KJI
70000000311,out,3,0711SGO
70000000311,out,4,0711MLK
70000000311,out,5,0701BPP
70000000311,out,6,0701PBG
70000000311,out,7,0701REU
70000000311,out,8,0701NVI
70000000311,out,9,0701SJC
70000000311,out,10,0701NDW
70000000311,out,11,0701RSF
70000000311,out,12,0701GDB
70000000311,out,13,0711GTD
70000000311,out,14,0701SMR
70000000311,out,15,0701LRI
70000000311,out,16,0701THR
70000000311,out,17,0701WGT
70000000311,out,18,0703UTP
70000000311,in,0,0703UTP
70000000311,in,1,0700URB
70000000311,in,2,0700SJK
70000000311,in,3,0700IRI
70000000311,in,4,0700SMK
70000000311,in,5,0710GKI
70000000311,in,6,0700NDU
70000000311,in,7,0700SJL
70000000311,in,8,0700MUL
70000000311,in,9,0700EUI
70000000311,in,10,0700PBG
70000000311,in,11,0710DCD
70000000311,in,12,0700BPS
70000000311,in,13,0700MSK
70000000311,in,14,0710SIN
70000000311,in,15,0710KYJ
70000000311,in,16,0700DCT
70000000311,in,17,0700RIR
70000000311,in,18,0710KJS
70000000311,in,19,0700TBK
70000000311,in,20,0702KDC
21100004411,out,0,0212PPS
21100004411,out,1,0211KNJ
21100004411,out,2,0211NGR
21100004411,out,3,0211PIO
21100004411,out,4,0201PNG
21100004411,out,5,0211MTG
21100004411,out,6,0211NYS
21100004411,out,7,0211KCA
21100004411,out,8,0211DRV
21100004411,out,9,0201ALS
21100004411,out,10,0211ALS
21100004411,out,11,0201HML
21100004411,out,12,0211STD
21100004411,out,13,0201RYS
21100004411,out,14,0211RYS
21100004411,out,15,0201SUP
21100004411,out,16,0211ROY
21100004411,out,17,0201GSP
21100004411,out,18,0201BAS
21100004411,out,19,0211BAS
21100004411,out,20,0201CAR
21100004411,out,21,0201LSM
21100004411,out,22,0211CAR
21100004411,out,23,0201JAC
21100004411,out,24,0211JAC
21100004411,out,25,0201SKL
21100004411,out,26,0201KAR
21100004411,out,27,0201MHG
21100004411,out,28,0201WST
21100004411,out,29,0201KNL
21100004411,out,30,0213KHW
21100004411,in,0,0213KHW
21100004411,in,1,0210MAZ
21100004411,in,2,0200KMT
21100004411,in,3,0210JUN
21100004411,in,4,0210CON
21100004411,in,5,0200JAC
21100004411,in,6,0210MTO
21100004411,in,7,0200AFY
21100004411,in,8,0200GAK
21100004411,in,9,0210EDE
21100004411,in,10,0200CHF
21100004411,in,11,0200CAT
21100004411,in,12,0210GAS
21100004411,in,13,0200MTM
21100004411,in,14,0210MRM
21100004411,in,15,0210RYS
21100004411,in,16,0210STD
21100004411,in,17,0200STD
21100004411,in,18,0200HML
21100004411,in,19,0210ALS
21100004411,in,20,0210DRV
21100004411,in,21,0210KCA
21100004411,in,22,0210SUR
21100004411,in,23,0210MTG
21100004411,in,24,0210PNG
21100004411,in,25,0200GNK
21100004411,in,26,0210NGR
21100004411,in,27,0210FIG
21100004411,in,28,0210KNJ
21100004411,in,29,0212PPS
21100004421,out,0,0202RSB
21100004421,out,1,0201SUP
21100004421,out,2,0211ROY
21100004421,out,3,0201GSP
21100004421,out,4,0201BAS
21100004421,out,5,0211BAS
21100004421,out,6,0201CAR
21100004421,out,7,0201LSM
21100004421,out,8,0211CAR
21100004421,out,9,0201JAC
21100004421,out,10,0211JAC
21100004421,out,11,0201SKL
21100004421,out,12,0201KAR
21100004421,out,13,0201MHG
21100004421,out,14,0201WST
21100004421,out,15,0201KNL
21100004421,out,16,0213KHW
21100004421,in,0,0213KHW
21100004421,in,1,0210MAZ
21100004421,in,2,0200KMT
21100004421,in,3,0210JUN
21100004421,in,4,0210CON
21100004421,in,5,0200JAC
21100004421,in,6,0210MTO
21100004421,in,7,0200AFY
21100004421,in,8,0200GAK
21100004421,in,9,0210EDE
21100004421,in,10,0200CHF
21100004421,in,11,0200CAT
21100004421,in,12,0210GAS
21100004421,in,13,0200MTM
21100004421,in,14,0210MRM
21100004421,in,15,0202RSB
21100004412,out,0,0212PPS
21100004412,out,1,0211KNJ
21100004412,out,2,0211NGR
21100004412,out,3,0211PIO
21100004412,out,4,0201PNG
21100004412,out,5,0211MTG
21100004412,out,6,0211NYS
21100004412,out,7,0211KCA
21100004412,out,8,0211DRV
21100004412,out,9,0201ALS
21100004412,out,10,0211ALS
21100004412,out,11,0201HML
21100004412,out,12,0211STD
21100004412,out,13,0201RYS
21100004412,out,14,0211RYS
21100004412,out,15,0201SUP
21100004412,out,16,0211ROY
21100004412,out,17,0201GSP
21100004412,out,18,0201BAS
21100004412,out,19,0211BAS
21100004412,out,20,0201CAR
21100004412,out,21,0211CAR
21100004412,out,22,0213ZMD
21100004412,in,0,0213ZMD
21100004412,in,1,0200GAK
21100004412,in,2,0210EDE
21100004412,in,3,0200CHF
21100004412,in,4,0200CAT
21100004412,in,5,0210GAS
21100004412,in,6,0200MTM
21100004412,in,7,0210MRM
21100004412,in,8,0210RYS
21100004412,in,9,0210STD
21100004412,in,10,0200STD
21100004412,in,11,0200HML
21100004412,in,12,0210ALS
21100004412,in,13,0210DRV
21100004412,in,14,0210KCA
21100004412,in,15,0210SUR
21100004412,in,16,0210MTG
21100004412,in,17,0210PNG
21100004412,in,18,0200GNK
21100004412,in,19,0210NGR
21100004412,in,20,0210FIG
21100004412,in,21,0210KNJ
21100004412,in,22,0212PPS
20000004512,out,0,0212GHT
20000004512,out,1,0201KRK
20000004512,out,2,0201PNG
20000004512,out,3,0211MTG
20000004512,out,4,0211NYS
20000004512,out,5,0211KCA
20000004512,out,6,0211DRV
20000004512,out,7,0201ALS
20000004512,out,8,0211ALS
20000004512,out,9,0201HML
20000004512,out,10,0211STD
20000004512,out,11,0201RSB
20000004512,out,12,0213GHD
20000004512,in,0,0213GHD
20000004512,in,1,0210RSB
20000004512,in,2,0210STD
20000004512,in,3,0200STD
20000004512,in,4,0200HML
20000004512,in,5,0210ALS
20000004512,in,6,0210DRV
20000004512,in,7,0210KCA
20000004512,in,8,0210SUR
20000004512,in,9,0210MTG
20000004512,in,10,0210PNG
20000004512,in,11,0210KAR
20000004512,in,12,0212GHT
20000004511,out,0,0212KUS
20000004511,out,1,0211KNJ
20000004511,out,2,0211NGR
20000004511,out,3,0211PIO
20000004511,out,4,0201PNG
20000004511,out,5,0211MTG
20000004511,out,6,0211NYS
20000004511,out,7,0211KCA
20000004511,out,8,0211DRV
20000004511,out,9,0201ALS
20000004511,out,10,0211ALS
20000004511,out,11,0201HML
20000004511,out,12,0211STD
20000004511,out,13,0201RSB
20000004511,out,14,0201GIT
20000004511,out,15,0211GIT
20000004511,out,16,0201GIG
20000004511,out,17,0211KAH
20000004511,out,18,0211KRE
20000004511,out,19,0201KRE
20000004511,out,20,0213MKU
20000004511,in,0,0200KRE
20000004511,in,1,0210KRE
20000004511,in,2,0210KAH
20000004511,in,3,0200GIT
20000004511,in,4,0210GIT
20000004511,in,5,0210RSB
20000004511,in,6,0210STD
20000004511,in,7,0200STD
20000004511,in,8,0200HML
20000004511,in,9,0210ALS
20000004511,in,10,0210DRV
20000004511,in,11,0210KCA
20000004511,in,12,0210SUR
20000004511,in,13,0210MTG
20000004511,in,14,0210PNG
20000004511,in,15,0200GNK
20000004511,in,16,0210NGR
20000004511,in,17,0210FIG
20000004511,in,18,0210KNJ
20000004511,in,19,0212KUS
20000004513,out,0,0212GTP
20000004513,out,1,0201RIL
20000004513,out,2,0201RET
20000004513,out,3,0213PGG
20000004513,in,0,0213PGG
20000004513,in,1,0200RIL
20000004513,in,2,0212GTP
30000046B11,out,0,0212RNT
30000046B11,out,1,0201KRK
30000046B11,out,2,0311PGG
30000046B11,out,3,0301MBP
30000046B11,out,4,0301MLG
30000046B11,out,5,0301SNT
30000046B11,out,6,0301ALB
30000046B11,out,7,0301MAP
30000046B11,out,8,0301BHS
30000046B11,out,9,0311AGP
30000046B11,out,10,0311TEN
30000046B11,out,11,0311THY
30000046B11,out,12,0311CHF
30000046B11,out,13,0301BAS
30000046B11,out,14,0301FLT
30000046B11,out,15,0311JSG
30000046B11,out,16,0313RND
30000046B11,in,0,0313RND
30000046B11,in,1,0310FLT
30000046B11,in,2,0300BAS
30000046B11,in,3,0310CHF
30000046B11,in,4,0310TEN
30000046B11,in,5,0310FRC
30000046B11,in,6,0310JAY
30000046B11,in,7,0310SNT
30000046B11,in,8,0300MLG
30000046B11,in,9,0310PGG
30000046B11,in,10,0310PGP
30000046B11,in,11,0200GNK
30000046B11,in,12,0210NGR
30000046B11,in,13,0210FIG
30000046B11,in,14,0210KNJ
30000046B11,in,15,0212RNT
30000004611,out,0,0212HRT
30000004611,out,1,0201KRK
30000004611,out,2,0311PGG
30000004611,out,3,0301MBP
30000004611,out,4,0301MLG
30000004611,out,5,0301KMB
30000004611,out,6,0301SNT
30000004611,out,7,0301ALB
30000004611,out,8,0301MAP
30000004611,out,9,0301BHS
30000004611,out,10,0311AGP
30000004611,out,11,0311TEN
30000004611,out,12,0311THY
30000004611,out,13,0311CHF
30000004611,out,14,0301BAS
30000004611,out,15,0301FLT
30000004611,out,16,0313JST
30000004611,in,0,0313JST
30000004611,in,1,0310FLT
30000004611,in,2,0300BAS
30000004611,in,3,0310CHF
30000004611,in,4,0310TEN
30000004611,in,5,0310FRC
30000004611,in,6,0310JAY
30000004611,in,7,0310SNT
30000004611,in,8,0300MLG
30000004611,in,9,0310PGG
30000004611,in,10,0200GNK
30000004611,in,11,0210FIG
30000004611,in,12,0210KNJ
30000004611,in,13,0212HRT
60200004611,out,0,0412KNC
60200004611,out,1,0611GPO
60200004611,out,2,0611SRN
60200004611,out,3,0611VRP
60200004611,out,4,0611DOD
60200004611,out,5,0611HUR
60200004611,out,6,0601QUA
60200004611,out,7,0611CKA
60200004611,out,8,0611YAY
60200004611,out,9,0611KIL
60200004611,out,10,0601KIR
60200004611,out,11,0601MON
60200004611,out,12,0601ARC
60200004611,out,13,0601AMB
60200004611,out,14,0601BRB
60200004611,out,15,0601KON
60200004611,out,16,0601COA
60200004611,out,17,0603COP
60200004611,out,18,0611SOK
60200004611,out,19,0613MWI
60200004611,in,0,0613MWI
60200004611,in,1,0610SOK
60200004611,in,2,0600COP
60200004611,in,3,0600RUS
60200004611,in,4,0600BRB
60200004611,in,5,0600AMB
60200004611,in,6,0600ARC
60200004611,in,7,0600OTH
60200004611,in,8,0600MON
60200004611,in,9,0600KIR
60200004611,in,10,0600KIL
60200004611,in,11,0600YAY
60200004611,in,12,0600CHK
60200004611,in,13,0600VRP
60200004611,in,14,0610PNF
60200004611,in,15,0610SER
60200004611,in,16,0610GPO
60200004611,in,17,0610INM
60200004611,in,18,0412AMB
60000004611,out,0,0412KNC
60000004611,out,1,0611GPO
60000004611,out,2,0611SRN
60000004611,out,3,0601INT
60000004611,out,4,0611VRP
60000004611,out,5,0611DOD
60000004611,out,6,0611HUR
60000004611,out,7,0601QUA
60000004611,out,8,0611CKA
60000004611,out,9,0603YAY
60000004611,in,0,0603YAY
60000004611,in,1,0600CHK
60000004611,in,2,0610RMX
60000004611,in,3,0610NWH
60000004611,in,4,0610HUL
60000004611,in,5,0600DOD
60000004611,in,6,0600VRP
60000004611,in,7,0610PNF
60000004611,in,8,0610SER
60000004611,in,9,0610GPO
60000004611,in,10,0610INM
60000004611,in,11,0412AMB
80100048A11,out,0,0812ODE
80100048A11,out,1,0811MUS
80100048A11,out,2,0801HIR
80100048A11,out,3,0801CFY
80100048A11,out,4,0801PBN
80100048A11,out,5,0801IMP
80100048A11,out,6,0801RLN
80100048A11,out,7,0801RPD
80100048A11,out,8,0811STR
80100048A11,out,9,0801STU
80100048A11,out,10,0811SAV
80100048A11,out,11,0803LAV
80100048A11,in,0,0803LAV
80100048A11,in,1,0800ELM
80100048A11,in,2,0800STT
80100048A11,in,3,0800STR
80100048A11,in,4,0800GRP
80100048A11,in,5,0800RLN
80100048A11,in,6,0800IML
80100048A11,in,7,0800PBB
80100048A11,in,8,0800TAS
80100048A11,in,9,0800CFL
80100048A11,in,10,0800CHO
80100048A11,in,11,0800CHR
80100048A11,in,12,0800MUS
80100048A11,in,13,0810MCP
80100048A11,in,14,0812ODE
80101048B11,out,0,0812ODE
80101048B11,out,1,0811MUS
80101048B11,out,2,0801HIR
80101048B11,out,3,0801CFY
80101048B11,out,4,0801PBN
80101048B11,out,5,0811PBG
80101048B11,out,6,0811SAB
80101048B11,out,7,0801MWK
80101048B11,out,8,0801KAC
80101048B11,out,9,0801KAN
80101048B11,out,10,0801KIL
80101048B11,out,11,0801KPR
80101048B11,out,12,0801CPS
80101048B11,out,13,0801KNG
80101048B11,out,14,0811SYJ
80101048B11,out,15,0801LKN
80101048B11,out,16,0801PPC
80101048B11,out,17,0803MDM
80101048B11,out,18,0800ORS
80101048B11,in,0,0800ORS
80101048B11,in,1,0800MRI
80101048B11,in,2,0800MWG
80101048B11,in,3,0800JCR
80101048B11,in,4,0800KRN
80101048B11,in,5,0800OKC
80101048B11,in,6,0800PLP
80101048B11,in,7,0800MGJ
80101048B11,in,8,0810KPR
80101048B11,in,9,0810ARB
80101048B11,in,10,0800PBB
80101048B11,in,11,0800TAS
80101048B11,in,12,0800CFL
80101048B11,in,13,0800CHO
80101048B11,in,14,0800CHR
80101048B11,in,15,0800MUS
80101048B11,in,16,0810MCP
80101048B11,in,17,0812ODE
80200048C11,out,0,0812ODE
80200048C11,out,1,0811MUS
80200048C11,out,2,0801CHR
80200048C11,out,3,0801WPB
80200048C11,out,4,0811CSL
80200048C11,out,5,0801PMB
80200048C11,out,6,0811PBG
80200048C11,out,7,0811SAB
80200048C11,out,8,0801MWK
80200048C11,out,9,0801KGD
80200048C11,out,10,0811SYJ
80200048C11,out,11,0801LNI
80200048C11,out,12,0801DPR
80200048C11,out,13,0801LNN
80200048C11,out,14,0801YYA
80200048C11,in,0,0800YYA
80200048C11,in,1,0800SNN
80200048C11,in,2,0800LNN
80200048C11,in,3,0800DPT
80200048C11,in,4,0800VRJ
80200048C11,in,5,0810SYY
80200048C11,in,6,0800KNG
80200048C11,in,7,0800QPK
80200048C11,in,8,0800KKI
80200048C11,in,9,0810ARB
80200048C11,in,10,0800PMN
80200048C11,in,11,0800WPB
80200048C11,in,12,0810WST
80200048C11,in,13,0800EDS
80200048C11,in,14,0800CHR
80200048C11,in,15,0800MUS
80200048C11,in,16,0810MCP
80200048C11,in,17,0812ODE
80200004811,out,0,0812WST
80200004811,out,1,0801STM
80200004811,out,2,0801LIO
80200004811,out,3,0801BRK
80200004811,out,4,0801SAF
80200004811,out,5,0811AGA
80200004811,out,6,0811ABC
80200004811,out,7,0801ABE
80200004811,out,8,0801CBA
80200004811,out,9,0801MSO
80200004811,out,10,0801MGI
80200004811,out,11,0801SNT
80200004811,out,12,0811STR
80200004811,out,13,0801STU
80200004811,out,14,0811SAV
80200004811,out,15,0803LAV
80200004811,out,16,0801ACI
80200004811,out,17,0801COV
80200004811,out,18,0801JGG
80200004811,out,19,0601AMB
80200004811,out,20,0601BRB
80200004811,out,21,0601KON
80200004811,out,22,0601COA
80200004811,out,23,0603COP
80200004811,in,0,0600COP
80200004811,in,1,0600RUS
80200004811,in,2,0600BRB
80200004811,in,3,0600AMB
80200004811,in,4,0800JGG
80200004811,in,5,0800RRD
80200004811,in,6,0800COT
80200004811,in,7,0800COS
80200004811,in,8,0800IGL
80200004811,in,9,0800ELM
80200004811,in,10,0800STT
80200004811,in,11,0800STR
80200004811,in,12,0800STY
80200004811,in,13,0810MUR
80200004811,in,14,0800LRS
80200004811,in,15,0800BAC
80200004811,in,16,0810KAR
80200004811,in,17,0800KBB
80200004811,in,18,0800WDC
80200004811,in,19,0810WPS
80200004811,in,20,0810LIO
80200004811,in,21,0810STM
80200004811,in,22,0800GPR
80200004811,in,23,0812WST
80101004811,out,0,0812ODE
80101004811,out,1,0811MUS
80101004811,out,2,0801HIR
80101004811,out,3,0801CFY
80101004811,out,4,0801PBN
80101004811,out,5,0811PBG
80101004811,out,6,0811SAB
80101004811,out,7,0801MWK
80101004811,out,8,0801KAC
80101004811,out,9,0801KAN
80101004811,out,10,0801KIL
80101004811,out,11,0801KPR
80101004811,out,12,0801CPS
80101004811,out,13,0801BPA
80101004811,out,14,0801OLK
80101004811,out,15,0801DCR
80101004811,out,16,0801JCA
80101004811,out,17,0801MWG
80101004811,out,18,0801MNI
80101004811,out,19,0801MUG
80101004811,out,20,0803OYA
80101004811,in,0,0800ORS
80101004811,in,1,0800MRI
80101004811,in,2,0800MWG
80101004811,in,3,0800JCR
80101004811,in,4,0800KRN
80101004811,in,5,0800OKC
80101004811,in,6,0800PLP
80101004811,in,7,0800MGJ
80101004811,in,8,0810KPR
80101004811,in,9,0810ARB
80101004811,in,10,0800PBB
80101004811,in,11,0800TAS
80101004811,in,12,0800CFL
80101004811,in,13,0800CHO
80101004811,in,14,0810MCP
80101004811,in,15,0812ODE
70500004W11,out,0,0712RWY
70500004W11,out,1,0711NAT
70500004W11,out,2,0712KNT
70500004W11,out,3,0711MCP
70500004W11,out,4,0711UCN
70500004W11,out,5,0711NKP
70500004W11,out,6,0711MTL
70500004W11,out,7,0711AAD
70500004W11,out,8,0701PSA
70500004W11,out,9,0711PST
70500004W11,out,10,0711IMP
70500004W11,out,11,0711JKR
70500004W11,out,12,0711NKJ
70500004W11,out,13,0702DCS
70500004W11,out,14,0711VWO
70500004W11,out,15,0701SMH
70500004W11,out,16,0701FGK
70500004W11,out,17,0701ITE
70500004W11,out,18,0701GHS
70500004W11,out,19,0711WST
70500004W11,out,20,0701BPS
70500004W11,out,21,0701MTW
70500004W11,out,22,0701JCR
70500004W11,out,23,0701GNS
70500004W11,out,24,0701NGD
70500004W11,out,25,0701SAT
70500004W11,out,26,0701RSP
70500004W11,out,27,0701KPY
70500004W11,out,28,0701NSP
70500004W11,out,29,0701SBR
70500004W11,out,30,0701KRC
70500004W11,out,31,0701SJO
70500004W11,out,32,0701SHC
70500004W11,out,33,0703MHR
70500004W11,out,34,0700CKK
70500004W11,in,0,0700CKK
70500004W11,in,1,0703MHR
70500004W11,in,2,0700ABB
70500004W11,in,3,0700RCK
70500004W11,in,4,0700KMJ
70500004W11,in,5,0700KMH
70500004W11,in,6,0700FPI
70500004W11,in,7,0700FDI
70500004W11,in,8,0700RSP
70500004W11,in,9,0700BTG
70500004W11,in,10,0700STY
70500004W11,in,11,0700MMB
70500004W11,in,12,0700JER
70500004W11,in,13,0700MDA
70500004W11,in,14,0700JLD
70500004W11,in,15,0710WSE
70500004W11,in,16,0700GEH
70500004W11,in,17,0710FGP
70500004W11,in,18,0700REL
70500004W11,in,19,0710VIC
70500004W11,in,20,0710KJS
70500004W11,in,21,0700TBK
70500004W11,in,22,0702KDC
70500004W11,in,23,0710NKT
70500004W11,in,24,0710BBT
70500004W11,in,25,0710IMJ
70500004W11,in,26,0710POD
70500004W11,in,27,0710ADC
70500004W11,in,28,0710KRD
70500004W11,in,29,0710TTL
70500004W11,in,30,0700BMC
70500004W11,in,31,0710CCT
70500004W11,in,32,0710CME
70500004W11,in,33,0712KNH
70500004W11,in,34,0710NAQ
70500004W11,in,35,0710TNA
70500004W11,in,36,0700NHF
70500004W11,in,37,0510AGP
40200000601,out,0,0412CAR
40200000601,out,1,0411RIK
40200000601,out,2,0411JNV
40200000601,out,3,0401BFR
40200000601,out,4,0411BFR
40200000601,out,5,0411SNC
40200000601,out,6,0403JOS
40200000601,in,0,0403JOS
40200000601,in,1,0400SNC
40200000601,in,2,0400BFR
40200000601,in,3,0400JNV
40200000601,in,4,0410JNV
40200000601,in,5,0410RIK
40200000601,in,6,0412CAR
40301707111,out,0,0412MTH
40301707111,out,1,0411CST
40301707111,out,2,0411SMY
40301707111,out,3,0411MZW
40301707111,out,4,0401RKN
40301707111,out,5,0411CAR
40301707111,out,6,0401LKN
40301707111,out,7,0401KIE
40301707111,out,8,0401VWA
40301707111,out,9,0411HOM
40301707111,out,10,0401MAM
40301707111,out,11,0411MRB
40301707111,out,12,0401TUY
40301707111,out,13,0401SNI
40301707111,out,14,0401CRS
40301707111,out,15,0403DMS
40301707111,in,0,0403DMS
40301707111,in,1,0400KNP
40301707111,in,2,0400DNB
40301707111,in,3,0410DNB
40301707111,in,4,0400CRS
40301707111,in,5,0410SNI
40301707111,in,6,0400SNI
40301707111,in,7,0400TUY
40301707111,in,8,0400RPY
40301707111,in,9,0400ONA
40301707111,in,10,0410ONA
40301707111,in,11,0400PTC
40301707111,in,12,0410MRB
40301707111,in,13,0400MRB
40301707111,in,14,0400CWN
40301707111,in,15,0410BAT
40301707111,in,16,0400LKN
40301707111,in,17,0412CAR
40301707111,in,18,0400MKG
40301707111,in,19,0410KLL
40301707111,in,20,0410CST
40301707111,in,21,0412MTH
60101007C11,out,0,0412KNC
60101007C11,out,1,0611GPO
60101007C11,out,2,0611SRN
60101007C11,out,3,0611COM
60101007C11,out,4,0601OLL
60101007C11,out,5,0713KNS
60101007C11,in,0,0713KNS
60101007C11,in,1,07113AV
60101007C11,in,2,1050COM
60101007C11,in,3,0610SER
60101007C11,in,4,0610GPO
60101007C11,in,5,0610INM
60101007C11,in,6,0412AMB
